token,web_url,title,posted_time_text,location,mileage_text_raw,mileage_km,year_text,color,brand_model_text,gearbox,fuel_type,base_price_text_raw,base_price_toman,engine_condition,chassis_front_condition,chassis_rear_condition,body_condition,gearbox_condition,description,scraped_at
gabic5r_,https://divar.ir/v/gabic5r_,پژو RDiانژکتوری هیدرولیک مدل 82 کولر روشن,۲ هفته پیش در تهران، زیبادشت، خ چشمه شرقی,tehran، shahrak-e-cheshmeh,۳۲۶۶۰۰,326600,۱۳۸۲ - ۲۰۰۳,طوسی,پژو آر دی آی (RDi) بنزینی,دنده‌ای,بنزین,"‏۲۸۵,۰۰۰ تومان",285000,تعیین‌نشده,تعیین‌نشده,تعیین‌نشده,رنگ‌شدگی در ۱ ناحیه,,"کولر روشن 
بیمه ومعاینه فنی 
پژو RDi مدل 1382، انژکتور، هیدرولیک،
کارکرد واقعی
بازدید با هماهنگی 
آماده انتقال",2026-09-26T02:30:04.777592
gabWbI5C,https://divar.ir/v/gabWbI5C,فروش خودرو,۲ هفته پیش در تهران، شکیبا,tehran، saheb-al-zaman,۴۹۰۰۰۰,490000,۱۳۸۳ - ۲۰۰۴,یشمی,پژو آر دی (RD) بنزینی,,بنزین,"‏۲۷۵,۰۰۰,۰۰۰ تومان",275000000,تعیین‌نشده,سالم و پلمپ,سالم و پلمپ,خط و خش جزیی,,فروش یکدستگاه  خودرو آردی یشمی سبز مدل ۸۳ کارکرد ۴۹۰/۰۰۰بفروش میرسد مناسب طرح تعویض توضیحات تکمیلی فقط تماس /چت دیوار و SMS پاسخگو نیستم,2026-09-26T02:30:16.755277
gabyTnFn,https://divar.ir/v/gabyTnFn,پژو آردی مدل ۸۵,۳ هفته پیش در تهران، باغ فیض، خ شهید باکری,tehran، bagh-feyz,۱۰۰۰۰۰,100000,۱۳۸۵ - ۲۰۰۶,یشمی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۴۲۵,۰۰۰,۰۰۰ تومان",425000000,سالم,سالم و پلمپ,سالم و پلمپ,سالم و بی‌خط و خش,سالم و پلمپ,پژو آردی فنی سالم ،داخل کابین تمیز ومرتب روکش ها تازه تعویض شده، تازه بیمه کردم ، یازده ماه دیگه بیمه داره، ماشین سرپا و خوبیه ،,2026-09-26T02:31:23.607150
gaaK5f9B,https://divar.ir/v/gaaK5f9B,آردی مدل 84,۳ هفته پیش در تهران، شهادت، خ پورزاهد,tehran، shahadat-rey,۸۵,85,۱۳۸۴ - ۲۰۰۵,یشمی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۴۲۰,۰۰۰,۰۰۰ تومان",420000000,سالم,سالم و پلمپ,سالم و پلمپ,سالم و بی‌خط و خش,سالم و پلمپ,"در حد صفر
سواری عالی 
فنی سالم
کولر و بخاری روشن
کم کارکرد
فقط یه پایین گلگیر سمت شاگرد رنگ مابقی بی رنگ",2026-09-26T02:31:35.188282
gaZibw-Z,https://divar.ir/v/gaZibw-Z,فروش آردی مدل 82,۳ هفته پیش در تهران، شمیران‌نو، خ هفتم,tehran، shemiran-no,۳۷۵۰۰۰,375000,۱۳۸۲ - ۲۰۰۳,طوسی,پژو آر دی (RD) دوگانه سوز CNG,دنده‌ای,دوگانه‌سوز دستی,"‏۲۵۰,۰۰۰,۰۰۰ تومان",250000000,سالم,ضربه‌خورده,سالم و پلمپ,دوررنگ,سالم و پلمپ,"موتور تازه تعمیر دوگانه دستی
شاسی عقب سالم جلو سمت شاگرد جوش دارد دور رنگ",2026-09-26T02:31:42.460666
gaYimIUt,https://divar.ir/v/gaYimIUt,پژو آردی آی مدل 82 سبز یشمی,۳ هفته پیش در تهران، وصفنارد، خ 3,tehran، vasfenard,۲۵۸۰۰۰,258000,۱۳۸۲ - ۲۰۰۳,یشمی,پژو آر دی آی (RDi) بنزینی,دنده‌ای,بنزین,"‏۳۲۰,۰۰۰,۰۰۰ تومان",320000000,سالم,سالم و پلمپ,سالم و پلمپ,خط و خش جزیی,سالم و پلمپ,"مدل 82 ، هیدرولیک ، کولر روشن ،  بی رنگ ، شاسی ها پلمب ،خط و خش دارد ، رینگ 14 ،دزدگیر ، ضبط و باند پایونیر ،بدون روغن ریزی و سوزی ،موتور و گیربکس تازه تعمیر ،باطری نو ، تک استارت روشن  ،کم مصرف  ،فروش نقدی  ،معاینه فنی و بیمه تا آخر برج9 ،کارگرد واقعی 2560000,, انژکتوری ،واتر پمپ نو ،شیشه ها دودی ،قفل کاپوت ،جلوبندی نو ،تمام سرویس ها انجام شده ، تخفیف جزیی به خریدار واقعی ،فرمان هیدرولیک ، سرعتی ،دیسک و صفحه ۳ماه تعویض کردم ،کمک جلو نو",2026-09-26T02:32:24.763162
ga4hkgZR,https://divar.ir/v/ga4hkgZR,پژو آردی یشمی مدل ۸۵,ماه پیش در تهران، ازگل، خ هاشم ازگلی,tehran، ozgol,۲۰۰۰۰۰,200000,۱۳۸۵ - ۲۰۰۶,پوست‌پیازی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۳۰,۰۰۰,۰۰۰ تومان",230000000,سالم,سالم و پلمپ,سالم و پلمپ,دوررنگ,سالم و پلمپ,"درود 
پژو آردی مدل ۸۵
مناسب مصرف کننده
موتوری ۳۰میلیون هزینه داره
ماشین بیشتر خواب بوده و کارکردش پایینه
قیمت مناسب تخفیق پای معامله
سندمدارک تکمیل آماده انتقال میباشد
باتشکر از دیوار",2026-09-26T02:32:31.844607
gaXCeAvr,https://divar.ir/v/gaXCeAvr,آردی درحد,۳ هفته پیش در تهران، دانشگاه شریف، خ آران,tehran، university-of-sharif,۹۲۰۰۰,92000,۱۳۸۳ - ۲۰۰۴,یشمی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۵۳۰,۰۰۰,۰۰۰ تومان",530000000,سالم,تعیین‌نشده,سالم و پلمپ,سالم و بی‌خط و خش,سالم و پلمپ,"ماشین ۹۲ تا کار از سال ۹۳ داخل پارکینگ بوده از مزایده خریداری کردم بدون توظیح فقت وفقت تگرک خوردگی جزئی داره مشابه این ماشینو خیلی بالاتر گذاشتن مشتری واقعی تماس بگیره 


 ماشین شهرستان سراب  میباشد",2026-09-26T02:32:39.215293
gaWWPUo0,https://divar.ir/v/gaWWPUo0,آردی مدل81 بدنه موتوری سالم، کولردار,۳ هفته پیش در تهران، بهار، خ بهار جنوبی,tehran، bahar,۲۵۰۰۰۰,250000,۱۳۸۱ - ۲۰۰۲,سفید,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۸۰,۰۰۰,۰۰۰ تومان",280000000,سالم,سالم و پلمپ,سالم و پلمپ,خط و خش جزیی,سالم و پلمپ,"سفید بدون رنگ. لاستیک هاحدود80درصد
معاینه فنی بروز. بیمه یکسال",2026-09-26T02:33:35.382383
gaWid42U,https://divar.ir/v/gaWid42U,آردی مدل 84,۳ هفته پیش در تهران، وحیدیه، خ یازدهم,tehran، vahidiyeh,۲۰۰۰۰۰,200000,۱۳۸۴ - ۲۰۰۵,سبز,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۴۵۰,۰۰۰,۰۰۰ تومان",450000000,سالم,سالم و پلمپ,سالم و پلمپ,سالم و بی‌خط و خش,سالم و پلمپ,تخفیف به خریدار واقعی پایه معامله,2026-09-26T02:33:47.080945
gaWWMThJ,https://divar.ir/v/gaWWMThJ,فروش یامعاوضه (پراید۱۴۱),۳ هفته پیش در تهران، شهرک شریفی، بلوار شقایق,tehran، shaharak-e-sharifi,۳۲۳۴۳۲,323432,۱۳۸۴ - ۲۰۰۵,یشمی,پژو آر دی آی (RDi) بنزینی,دنده‌ای,بنزین,"‏۴۰۰,۰۰۰,۰۰۰ تومان",400000000,سالم,سالم و پلمپ,سالم و پلمپ,خط و خش جزیی,سالم و پلمپ,پژواردی آی(روآ)تمیز فنی عالی بشرط،تازه ۴۵میلیون تعمیرکلی واساسی کردم، باتوجه به مدل عالی،بخاری وکولر داره ضبط بلوتزی، لاستیک ۸۰درصد، من مثل بعضیها نمیگم فقط سقفش افتاب سوخته این حرف فقط خودمون گول میزنیم، ماشین باتوجه به مدل ،افتاب خورده برف وبارون سرما وگرماوطوفان همه چیز بخودش دیده، ادم هم سنش میره بالا چین وچروک میگیره،فقط ازهرلحاظ ازموتوری وفنی گیربکس دفر، ظاهر ماشین مورد تایید سند تک برگ همه چیزش شسته ورفته اماده انتقال،ماشین خوش رکابی انشالله هرکه خرید خیرش ببینه، به خوشی استفاده کنه,2026-09-26T02:34:33.441940
gaWKMNjk,https://divar.ir/v/gaWKMNjk,پژو اردی مدل ۸۳,۳ هفته پیش در تهران، خاک سفید، خ الله اکبر,tehran، khak-sefid,۳۸۰۰۰۰,380000,۱۳۸۳ - ۲۰۰۴,یشمی,پژو آر دی (RD) دوگانه سوز LPG,دنده‌ای,دوگانه‌سوز دستی,"‏۲۵۰,۰۰۰,۰۰۰ تومان",250000000,تعیین‌نشده,سالم و پلمپ,ضربه‌خورده,دوررنگ,,"پژو RD ، انژکتور،فرمون هیدرولیک
کولر خنک فعال️
دوگانه سوز LPG مدل ۸۳⛽
شاسی ها سالم و پلمپ✅
معاینه فنی دارد✅",2026-09-26T02:34:41.013663
gaWS5O-M,https://divar.ir/v/gaWS5O-M,آردی مدل 84,۳ هفته پیش در تهران، آسمان، خ سپیدار,tehran، aseman,۴۰۰۰۰۰,400000,۱۳۸۴ - ۲۰۰۵,یشمی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۵۰,۰۰۰,۰۰۰ تومان",250000000,سالم,ضربه‌خورده,سالم و پلمپ,دوررنگ,,"اردی مدل 84
باتری نو 
کولر روشن تازه سرویس شده 
فنر عقب تازه تعویض شده
موتور سالم فقط روغن ریزی داره
چهارساله دست خودمه
بیمه 11 ماه داره 
ی مقدار خورده خرج داره که از قیمت کم میکنم ولی پای معامله نه پشت تلفن",2026-09-26T02:34:51.891433
gaVy7fv6,https://divar.ir/v/gaVy7fv6,آردی ۸۲ شاسی پلمپ,۳ هفته پیش در تهران، قصر فیروزه ۲، خ امام رضا,tehran، qasr-e-firooze-do,۳۳۰۰۰۰,330000,۱۳۸۲ - ۲۰۰۳,یشمی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۴۰,۰۰۰,۰۰۰ تومان",240000000,سالم,سالم و پلمپ,سالم و پلمپ,دوررنگ,سالم و پلمپ,"شاسی پلمپ 
موتور تازه تعمیر 
معاینه فنی ۷ ماه
بیمه ۱۰ ماه
ضبط پر قدرت.
تخفیف پای معامله",2026-09-26T02:35:00.349686
gaVGkuj3,https://divar.ir/v/gaVGkuj3,فروش خودرو,۳ هفته پیش در تهران، فیروزآبادی، خ قدمی,tehran، firuzabadi,۱۷۰۰۰۰,170000,۱۳۸۳ - ۲۰۰۴,یشمی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۳۵۰,۰۰۰,۰۰۰ تومان",350000000,سالم,سالم و پلمپ,سالم و پلمپ,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,اردی مدل ۸۳ شاسی سالم  کارکرد ۱۷۰۰۰۰ کیلومتر,2026-09-26T02:35:43.757131
gaVCivqq,https://divar.ir/v/gaVCivqq,ماشین آردی مدل 81,۳ هفته پیش در تهران، شوش,tehran، shoosh,۱۸۰۰۰۰,180000,۱۳۸۱ - ۲۰۰۲,سبز,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۶۰,۰۰۰,۰۰۰ تومان",260000000,سالم,سالم و پلمپ,سالم و پلمپ,خط و خش جزیی,سالم و پلمپ,ماشین سواری آردی سالم و بدونه رنگ,2026-09-26T02:35:52.232527
gaRue7OT,https://divar.ir/v/gaRue7OT,پژو آردی i,۴ هفته پیش در تهران، اوقاف، خ کاشانی,tehran، oghaf,۳۰۰۰۰۰,300000,۱۳۸۲ - ۲۰۰۳,عدسی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۳۱۰,۰۰۰,۰۰۰ تومان",310000000,تعیین‌نشده,ضربه‌خورده,تعیین‌نشده,رنگ‌شدگی در ۲ ناحیه,,"ماشین سه تیکه جلو رنگ 
شاسی جلو سمت راننده خورده 
انژکتور 
کولر فعال - یخچال
فرمون هیدرولیک 
گیربکس و‌دف درجه یک 
بازدید دارد",2026-09-26T02:35:58.502348
gaR2-dp6,https://divar.ir/v/gaR2-dp6,آردی ۸۱ مشابه ۴۰۵,۴ هفته پیش در تهران، اباذر، خ اسکندرزاده,tehran، aboozar,۳۴۳۴۳۴,343434,۱۳۸۱ - ۲۰۰۲,سفید,پژو آر دی (RD) دوگانه سوز LPG,دنده‌ای,بنزین,"‏۲۵۰,۰۰۰,۰۰۰ تومان",250000000,سالم,سالم و پلمپ,سالم و پلمپ,تمام‌رنگ,سالم و پلمپ,"صفر تا صد مثله پژو هست
نمد سقف 
کیلومتر
داشبورد 
کیلومتر 
کاپوت و صندوق
رگولاتور و قطع کن گاز داره مخزن نداره
چراقا جلو و عقب
و.....
کولر داره ژاپنی با یه رادیات کولر بزرگ ژاپنی باید راه اندازی کنی مجدد
گیربگس ۶ دنده گتراک و گاردون دو تیکه آلمانی
دف تویوتایی
سرسیلندر آلومینیومی  استارت تویوتایی 
دینام ۹۰ آمپر پژویی
بوق و بالابر و رودری و... همگی پژویی
بیمه یکسال تکمیل داره
۳ تومن خورده خرج داره 
شاسی ها پلمپ 
ماشین شماره شاسی رو پیدا نمیکنم به خاطر همین 
قیمت اسقاط و لوازم گذاشتم
سوال بی مورد نپرسید 
۲۰۰ لازم دارم شدید الباقی اقساط امکان داره 
خیلی خیلی خیلی فرای تصور هزینه شده برا ماشین که اینطور شده 
هر کس خرید خیرشون ببینه",2026-09-26T02:39:21.305926
gaRGM1Xn,https://divar.ir/v/gaRGM1Xn,پژو آردی ۸۴-  RDi خانگی- سند دست اول,۴ هفته پیش در تهران، کوثر,tehran، kosar,۲۲۷۰۰۰,227000,۱۳۸۴ - ۲۰۰۵,یشمی,پژو آر دی آی (RDi) بنزینی,دنده‌ای,بنزین,"‏۳۵۰,۰۰۰,۰۰۰ تومان",350000000,سالم,سالم و پلمپ,سالم و پلمپ,خط و خش جزیی,سالم و پلمپ,"ماشین خانگی به نسبت سن کم کارکرد.
شاسی کاملا پلمپ- بدون رنگ.
تا به حال فقط کاپوت ماشین یکبار تعویض شده (برخورد پشت چراغ قرمز).
فنی موتور و گیربکس کاملا سالم و پلمپ.
هیدرولیک کاملا  سالم.
خط و خش جزئی بدنه.
روکش صندلی فابریک.
کولر یخ . بخاری سالم. اتاق بیصدا
کارکرد واقعی به شرط کارشناسی.
باتری سالم. 
لاستیک ۴۰ درصد.
معاینه فنی تا خرداد ۴۰۶.
شخص ثالث تا بهمن ۴۰۵. بیمه هیچوقت در ۲۱ سال استفاده نشده. تخفیف ۷۰ درصد.
تخفیف پای معامله",2026-09-26T02:39:28.543171
gaDtIoOg,https://divar.ir/v/gaDtIoOg,پژو آردی سفید موتور صفر,۲ ماه پیش در تهران، هوانیروز، خ پارکینگ بام لند,tehran، havanirooz,۴۰۰۰۰,40000,۱۳۸۱ - ۲۰۰۲,سفید,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۳۵۵,۰۰۰,۰۰۰ تومان",355000000,سالم,سالم و پلمپ,سالم و پلمپ,سالم و بی‌خط و خش,سالم و پلمپ,"پژو آردی 81 سفید بسیار سالم ،  هیدرولیک.کولر 
به تازگی موتور نو شده تعویض قانونی با مدارک تائید پلیس راهور1-بلوک سیلندر رینگ پیستون
2- شاتون میلنگ یاتاقان 
3- واشر سر سیلندر 
 4- فیلرها
5- درب سوپاپ
6- زنجیر تایم 
7-واتر پمپ 
8-کاربرات 
9-رادیاتور بخاری و کولر 
10-دیسک و صفحه و دیسکهای چرخ جلو بندی کامل نو شده رام نو شده
 11-باطری ماشین
 12-کوئل و دلکو 
13- اویل پمپ
14- شلنگهای آب 
15- لنتهای جلو و عقب و کاسه نمد بلبرینگ چرخها
16- دف بدون صدا
17- چهار حلقه لاستیک نو 
18- ضبط و باند خوب
19- روغن موتور
20- تسمه های موتور
21- ترموستات
22- کمکها 
23- شمعها وایرها 
24-چراغهای جلو عقب
25-دزدگیر بسته شده و ریموت و سوئیچ 2 تا دارد
 این لوازم همگی نو شده و مبلغ 150میلیون خرج فنی وخود ماشین شده هیچ خرجی ندارد. آماده سفر می باشد تقاضای تخفیف نفرمایید قیمت مقطوع . ماشین ارزونتر این شرایط رو نداره با حوصله بازسازی و هزینه شده با کارشناس تشریف بیارید همه این چیزهای که گفتم را چک کنید ظاهر و کابین ماشین  همانطور که در عکسها می بینید نسبت به مدلش بسیار تمیز و سالم است",2026-09-26T02:40:21.883419
gaRuSy_N,https://divar.ir/v/gaRuSy_N,اردی صفر مدل ۷۹,۴ هفته پیش در تهران، ترمینال غرب، خ ورودی شماره سه تاکسیرانی,tehran، terminal-gharb,۰,0,۱۳۷۹ - ۲۰۰۰,سایر,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۳۵۰,۰۰۰,۰۰۰ تومان",350000000,سالم,سالم و پلمپ,سالم و پلمپ,سالم و بی‌خط و خش,سالم و پلمپ,اردی صفر مدل ۷۹ بیرنگ زیرخاکی کلکسیونی بدون پلاک مدارک فاکتور فروش موجوده و معاینه نامه فقط از کارخونه سندن تهران اومده تا قزوین لاستیک نو باطری نو قیمت توافقی,2026-09-26T02:40:29.022536
gaQKIB0D,https://divar.ir/v/gaQKIB0D,اردی مدل 83دوگانه سور,۴ هفته پیش در تهران، شهرک هما، خ شهید حصارکی,tehran، shahrak-homa,۳۵۰۰۰۰,350000,۱۳۸۳ - ۲۰۰۴,سایر,پژو آر دی (RD) بنزینی,دنده‌ای,دوگانه‌سوز دستی,"‏۳۲۰,۰۰۰,۰۰۰ تومان",320000000,سالم,تعیین‌نشده,تعیین‌نشده,سالم و بی‌خط و خش,سالم و پلمپ,اردی دوگانه سوز cng تمیز و مرتب بیمه چهار ماه دو لکه رنگ صفحه کلاچ نو .با گاز کار می‌کنه . روکش صندلی نو رینگ و لاستیک پژوی معاینه فنی,2026-09-26T02:40:40.457543
gaQCwYz6,https://divar.ir/v/gaQCwYz6,پژو آردی مدل ۸۴,۴ هفته پیش در تهران، علایین، خ کاظمی,tehran، alayiin,۱۰۰۰۰۰,100000,۱۳۸۴ - ۲۰۰۵,سبز,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۵۵,۰۰۰,۰۰۰ تومان",255000000,سالم,ضربه‌خورده,سالم و پلمپ,خط و خش جزیی,سالم و پلمپ,"آردی مدل ۸۴ 
ماشین سالم اماده حرکت 
ماینه فنی یک سال 
بیمه تا ۷/۲۵
دزد گیر دارد 
روکش صندلی نو
ظبط و باند عقب ندارد فقط باند های فابریکی هست روش",2026-09-26T02:41:22.016732
gaPqP-zh,https://divar.ir/v/gaPqP-zh,پژو اردی مدل ۸۴,۴ هفته پیش در تهران، شهرک دانشگاه، بلوار دانشجو,tehran، shahrak-daneshgahi,۳۹۰۰۰۰,390000,۱۳۸۴ - ۲۰۰۵,یشمی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۹۰,۰۰۰,۰۰۰ تومان",290000000,سالم,سالم و پلمپ,سالم و پلمپ,رنگ‌شدگی در ۲ ناحیه,,اردی مدل ۸۴ بیمه تا برج ۹ ۴ تا لاستیک نو باطری نو کولر روشن روکش نو اتاق کیپ و بدون صدا بدون هزینه فقط مصرف کننده,2026-09-26T02:41:29.152646
gaOCuhwf,https://divar.ir/v/gaOCuhwf,آردی مدل 84,ماه پیش در تهران، فلاح، میدان ابوذر,tehran، fallah,۲۷۰۰۰۰,270000,۱۳۸۴ - ۲۰۰۵,یشمی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۳۰,۰۰۰,۰۰۰ تومان",230000000,سالم,سالم و پلمپ,سالم و پلمپ,خط و خش جزیی,,"با سلام 
آردی مدل 84 بیمه 11 ماه و معاینه فنی 11 ماه
موتور سالم دیسک و صفحه تازه عوض شده و خیلی چیزای دیگه...
شاسی سالم",2026-09-26T02:42:36.393828
gaOmNMZe,https://divar.ir/v/gaOmNMZe,پژو آردی مدل 1380,ماه پیش در تهران، چوب تراش، خ گل آرا,tehran، chub-tarash,۴۰۰۰۰۰,400000,۱۳۸۰ - ۲۰۰۱,عدسی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۱۰,۰۰۰,۰۰۰ تومان",210000000,سالم,سالم و پلمپ,سالم و پلمپ,خط و خش جزیی,,"جلو عقب ستون‌ها سالم
فنی سالم 
معاینه فنی دارد",2026-09-26T02:42:43.684891
ga2uVgv0,https://divar.ir/v/ga2uVgv0,اردی مدل ۸۴ یشمی,۱۱ ساعت پیش در تهران، حافظیه، خ مسیل منوچهری,tehran، hafezie,۲۱۹۰۰۰,219000,۱۳۸۴ - ۲۰۰۵,یشمی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۳۵۰,۰۰۰,۰۰۰ تومان",350000000,سالم,تعیین‌نشده,تعیین‌نشده,سالم و بی‌خط و خش,سالم و پلمپ,"اردی مدل ۸۴ بدون رنگ 
فنی در حد صفر 
کمی خرج داره که از قیمت کم میکنم
برای اطلاعات بیشتر تماس بگیرید",2026-09-26T02:43:59.515747
ga2KkFIq,https://divar.ir/v/ga2KkFIq,پژو آردی RDi مدل ۸۴,۱۳ ساعت پیش در تهران، افسریه شمالی، خ اسرافیلی چهل و پنجم,tehran، afsariyeh,۴۷۰۰۰۰,470000,۱۳۸۴ - ۲۰۰۵,یشمی,پژو آر دی آی (RDi) بنزینی,دنده‌ای,بنزین,"‏۲۸۰,۰۰۰,۰۰۰ تومان",280000000,سالم,سالم و پلمپ,ضربه‌خورده,رنگ‌شدگی در ۴ ناحیه,سالم و پلمپ,"رنگ یشمی، کارکرد ۴۷۰، دارای بیمه و معاینه فنی
شاسی جلو سالم، شاسی عقب ضرب دیدگی.

در کل سالمه و در حال استفاده هست.",2026-09-26T02:44:10.416971
ga16y1y0,https://divar.ir/v/ga16y1y0,خودرو آر دی,دیروز در تهران، حکیمیه، خ نَشوه,tehran، hakimiyeh,۲۰۰۰۰۰,200000,۱۳۸۰ - ۲۰۰۱,خاکستری,پژو آر دی (RD) بنزینی,,بنزین,"‏۲۸۰,۰۰۰,۰۰۰ تومان",280000000,سالم,سالم و پلمپ,سالم و پلمپ,خط و خش جزیی,,"خودرو آر دی،برا سال ۱۳۸۰،
بنزینی میباشد",2026-09-26T02:45:03.770469
gapI6sJg,https://divar.ir/v/gapI6sJg,فروش حواله خو‌درو با مآ,۳ ماه پیش در تهران، بلوار کشاورز، بلوار کشاورز,tehran، bolvar-e-keshavarz,۶۹۶۰۰۰,696000,قبل از ۱۳۶۶ - قبل از ۱۹۸۷,نارنجی,پژو آر دی (RD) دوگانه سوز LPG,,بنزین,"‏۴,۵۵۰,۰۰۰,۰۰۰ تومان",4550000000,تعیین‌نشده,تعیین‌نشده,تعیین‌نشده,دوررنگ,,"سلام 


روز بخیر",2026-09-26T02:45:15.850091
gay2lZWJ,https://divar.ir/v/gay2lZWJ,پژو آردی سالم ترو تمیز واقعی,۳ روز پیش در تهران، آذربایجان,tehran، azarbaijan,۵۰۰۰۰۰,500000,۱۳۸۴ - ۲۰۰۵,یشمی,پژو آر دی (RD) دوگانه سوز CNG,دنده‌ای,دوگانه‌سوز شرکتی,"‏۲۶۵,۰۰۰,۰۰۰ تومان",265000000,سالم,سالم و پلمپ,سالم و پلمپ,سالم و بی‌خط و خش,سالم و پلمپ,"با سلام یک دستگاه پژو آردی 
خریدار محترم ماشین  شهرستان میباشد 
پژو آردی.. بدنه بدون خط و خش.. بدون موج ..بدون بتونه ..ماشین جلو و عقب پلمپ.. شاسی ها سالم ..جلو و عقب فقط و فقط ضربه ترافیکی دارد.. فنی سالم.. دوگانه سوز سی ان جی  ..بالن تاریخ دار .. داخل کابین ترو تمیز..تمام آمپرها و ادوات برقی سالم .. ماشین سالم و خوش قیمت.. 
خریدار محترم ماشین شهرستان آذربایجان شرقی میباشد",2026-09-26T02:46:11.095437
gayOC4fr,https://divar.ir/v/gayOC4fr,خد‌‌مات فروش حواله خودرو,۳ روز پیش در تهران، آرژانتین، خ دهم,tehran، arjantin,۸۵۹۰۰۰,859000,قبل از ۱۳۶۶ - قبل از ۱۹۸۷,بژ,پژو آر دی (RD) دوگانه سوز LPG,,بنزین,"‏۹,۰۰۰,۰۰۰,۰۰۰ تومان",9000000000,تعیین‌نشده,تعیین‌نشده,تعیین‌نشده,دوررنگ,,"سلام شبو روز خوش

درب منزل شما مالک کل‌کشور",2026-09-26T02:46:20.357965
gaP-LO-3,https://divar.ir/v/gaP-LO-3,پژو آردی ۸۱,۴ هفته پیش در تهران، اوقاف، خ دوازدهم شرقی,tehran، oghaf,۵۸۲۰۰۰,582000,۱۳۸۱ - ۲۰۰۲,سفید صدفی,پژو آر دی (RD) دوگانه سوز CNG,دنده‌ای,دوگانه‌سوز دستی,"‏۳۲۰,۰۰۰,۰۰۰ تومان",320000000,سالم,سالم و پلمپ,سالم و پلمپ,دوررنگ,سالم و پلمپ,"سلام
پژو آردی ۸۱ دوگانه CNG 
هیدرولیک 
دلکو مگنت
کلاچ اهرمی
بیمه ۶ماه
کولر نیاز به سرویس دارد",2026-09-26T02:47:12.032393
gauK9_ks,https://divar.ir/v/gauK9_ks,ماشین آردی ۸۴,۶ روز پیش در تهران، خواجه نظام الملک، خ شیخ صفی,tehran، khaje-nezam-molk,۲۵۰۰۰۰,250000,۱۳۸۴ - ۲۰۰۵,یشمی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۴۵۰,۰۰۰,۰۰۰ تومان",450000000,سالم,تعیین‌نشده,تعیین‌نشده,رنگ‌شدگی در ۳ ناحیه,سالم و پلمپ,"ماشین اردی ۸۴,سبز یشمی کاملا فنی سالم وظاهری زیبا وشکیل اصلا مدلش نه به فنی نه ظاهرش نمیخوره بدون هیچ خرجی ماشین اصلا استفاده نمیشه ماله یک آدم ماشین بازه کاملآ خرج کرده فقط شیشه جلو ش یک ترک کوچک داره وکاپوت جلوش یک تیگه رنگ کوچک داره بیمه دارد",2026-09-26T02:48:19.599994
gamCukM-,https://divar.ir/v/gamCukM-,پژو آردی مدل ۸۵ بنزینی,هفته پیش در تهران، پونک، بلوار میرزابابایی,tehran، poonak,۳۲۲۰۰۰,322000,۱۳۸۵ - ۲۰۰۶,سرمه‌ای,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۶۴,۰۰۰,۰۰۰ تومان",264000000,سالم,ضربه‌خورده,ضربه‌خورده,دوررنگ,سالم و پلمپ,"معاوضه نمیکنم ،
آردی بنزینی ،  معاینه تا اول مهر ۱۴۰۶ یکسال داره ، موتور ۱۶۰۰ دور رنگ ،پالونی ها سالم است ، فرمان هیدرولیک  سرمه ای ، شاسی ها غیر پلمپ ، سقف و ستون رنگ نداره  
  بدون روغن سوزی و دود  
بیمه ۶ ماه ، کولر کار نمیکنه نیاز به تعمیر دارد 

 آپشن اضافه : مخزن گاز داره قابل راه اندازی و‌حتی فروش هست .
( مخزن جای تخفیف منظور میشه پولش و‌نمیگیرم  ) 

دلال و واسطه  تماس نگیره لطفا",2026-09-26T02:48:26.324801
